user_id,churn
13d2879b,1
13d28ab0,1
13d28c6d,0
13d28d$6,1
13d28db3,1
13d2ac09,1
13d2b5b$,1
13d2c414,0
13d2c7c2,0
13d2d0bb,1
13d2d2ac,0
13d2daf9,1
13d2f4b1,0
13d2f93$,1
13d3$72b,1
13d309c9,1
13d31a21,0
13d32291,1
13d337db,1
13d34$06,1
13d3403b,0
13d3434f,1
13d343d8,1
13d34d27,1
13d36712,0
13d369ad,0
13d37263,1
13d37645,1
13d376ab,1
13d378f2,1
13d38c8,1
13d3bfa8,1
13d3c538,0
13d3ccc,1
13d3d94$,1
13d3dd20,1
13d3fd55,1
13d4$7a,0
13d4fd1,1
13d5921,0
13d59f$,1
13d61c4,1
13df92$9,1
13dfa194,1
13dfa7d$,1
13dfabf4,1
13dfbcf6,1
13f41642,0
13f427$$,1
13f42f91,1
13f43497,1
13f443b9,1
13f44b5b,1
13f5$4a,1
13ff$29b,1
13ff01d0,1
13ff056d,1
13ff255$,1
13ff39ca,1
13ffd616,1
13ffda09,1
13fff304,1
13fff57d,0
13fff870,1
14$5$864,1
14$58$42,1
14$584bf,1
14$585c1,1
14$58b94,1
14$58cb7,1
14$58d41,1
14$5a9$9,1
14$5b6a3,1
14$5b6f8,1
14$5c27d,1
14$5c3a1,1
14$5c581,1
14$5c8a6,1
14$5cbdc,0
14$5cd45,1
14$a0243,1
14$a2d0c,1
14$a40cd,1
14$a4fff,1
14$a574d,1
14$a655d,1
14$a6dbb,1
14$a725b,1
14$a733a,1
14$a7408,1
14$a7d23,1
14$a7f14,1
14$cafc4,1
14$cb598,1
14$cc20d,1
14$cc22f,1
14$ccf1b,0
14$d$57a,1
14$d$9d4,1
14$d0f54,1
14$d22bf,1
14$d34b2,1
14$d35c4,1
14$d525c,1
14$d56$9,0
14$d5bff,1
14$d6017,1
14$d7018,1
14$d7630,1
14$d77db,1
14$d7bac,1
14$dc$2c,0
14$dc9b0,1
14$dd478,1
14$dd96c,1
14$dffdb,1
1404$270,1
1404$360,1
1404$7db,1
1404$b9b,1
140404$b,1
14040ff7,1
14041486,1
140429c0,1
14044513,1
14044546,1
14045042,1
1404648b,1
1404667c,1
1404b$79,0
1404b0a$,1
1404b62c,1
1404c91f,1
1404cc9a,1
1404d0a0,1
1404d45f,1
1404d684,1
1404d965,1
1404dabb,1
1404db9a,1
1404f$7d,0
1404f$8$,1
140c811b,1
140c8250,1
140c8902,1
140c8f91,1
140ca296,1
140ca386,1
140cac18,1
140cb422,1
140cc041,1
140cc377,1
140cc5f1,1
140cc96c,1
140ccc5$,1
140ccd60,1
140ccd71,1
140cd990,1
140cdc60,1
140d$d2f,1
140d0114,1
140d0125,1
140d04a0,1
140d065d,1
140d0680,1
140d0fd$,1
140d1$f0,1
140d1b$c,1
140d1ba8,1
140d218d,1
140d260a,1
140d2c77,1
140d3b00,1
140d4c24,1
140d4d14,1
140d4df2,1
140d7d7d,1
140d9af4,1
140db$83,1
140db5bd,1
140db928,1
140dbbf7,1
140dc2cc,1
140dc345,1
140dc4$0,1
140dc95c,1
140dca$6,1
140dd$da,1
140ddb1b,1
140ddc4f,0
140ddfdb,1
140df135,1
140df168,1
140df5b1,1
140df64b,1
140dfa83,1
140dff33,1
1410$996,1
1410$b10,1
1410$b54,1
1410$c22,1
141002b3,1
14100392,1
1410045f,0
1410106d,1
14101450,1
141019bb,1
14101df3,1
1410220a,1
141023b6,1
14102440,1
141028aa,1
14102b9c,0
14103$$5,1
14103261,0
14103597,1
14103f3b,1
14105$$7,1
14105083,1
14105a05,1
14105b06,1
1410610d,1
141064$$,1
141066c$,1
1410678b,1
14106cc4,1
14107939,1
14107d60,1
14109414,1
1410974a,1
14109a2b,1
1410aa0a,0
1410c27b,1
1410c2d1,1
1410c327,1
1410c3af,1
1410c4c2,0
1410c72b,1
1410d9c8,0
1410dd88,0
1410dd99,1
1410f07c,0
1410f0af,1
1410ffa$,1
1412$$a$,1
1412$039,1
1412$08$,1
1412$3f8,1
14120$$4,1
14120bcf,0
14120fa1,1
1412103c,1
14121700,1
14121d28,1
14122$c4,1
14122802,1
141228ac,1
14123252,1
14123588,1
14123779,0
14123cd4,1
141247b$,1
14124a9f,1
14125557,1
141255c$,1
141255df,1
14125a8f,1
141262$$,1
1412666a,1
14127122,0
14127807,1
14128213,1
141292f2,1
1412a114,1
1412aa73,1
1412aac8,1
1412afcd,1
1412aff0,1
1412b025,1
1412b115,1
1412b328,1
1412b519,1
1412b5c4,1
1412c2c2,1
1412ccdd,1
1412d128,1
1412d4$7,0
1412d51b,1
1412d72$,1
1412f32c,0
1413060f,1
141342a9,1
1413576b,1
1413a73d,1
1413f2d7,1
1428$94a,1
14281d52,1
14281f0f,1
14282d53,1
1428806d,0
1428cb5b,1
1428d9d2,1
1428f$62,1
1428f5$1,1
1428fcd7,1
14292013,0
1444$ad2,1
14441d3$,1
14442346,1
1444357c,1
144438c4,0
14445c97,1
14446a63,1
14447693,1
14448773,1
14448acb,1
14448d24,0
1444a9dd,1
1444b5b8,1
1444c89a,1
1444d$08,1
1444dabf,1
1444f0c8,0
1444f826,1
1444fa28,0
1444fb18,1
1445192a,0
14452c62,1
1445481b,1
14457dac,1
1446$917,1
14469$28,1
14469b9c,1
1446a4$b,1
1446bc7d,1
1446c$a3,1
1446d174,1
1446fa19,1
1446fb81,1
1446fdb6,1
1447$48a,1
1447181a,1
14472bb8,1
144739d9,0
14473b31,1
14474794,1
1447623b,0
1447625d,1
144775$a,1
144785da,1
1447a611,1
1447af2b,0
1447c679,1
1447d6d0,1
1447f515,1
1447f6af,1
1447f9$6,1
144a01c0,0
144a0c54,1
144a1$24,0
144a1ab9,1
144a2$03,0
144a254$,1
144a27a6,1
144a74b9,1
144a79d0,1
144af024,1
144b1$03,1
144b2$d1,0
144b28fd,0
144b510a,1
144b541$,0
144b5cb0,1
144b63$b,0
144bf$9a,1
145$3c$5,0
145$5b80,1
145$65f2,1
145$756a,1
145$7c$9,1
145$8bfa,1
145$992c,0
145$aa0c,1
145$d409,1
145$f1b3,1
145$f393,1
14570982,1
14579789,0
1457a9bf,1
1457b5f0,0
1457b7ad,0
1457c69c,1
1457c8b0,1
1457c917,0
1457d143,1
14599040,0
145f46ad,0
145f5bf8,0
145f70bb,0
14605505,1
1463dd91,1
1471833b,1
147193c5,1
14719b89,1
1471ad$2,1
1471c4b8,1
1471db$3,0
1475$fb9,1
1475a$$7,1
1475aaaf,1
1475af0a,1
1475bc08,1
1475bfb6,1
1475cfb7,0
1475dd61,1
1475df63,1
14760147,1
14760226,1
14762509,0
1476337f,1
147633f7,1
147657fd,1
14765af0,1
14766008,1
1476c301,1
1476da70,1
1476f9f9,1
14776362,1
14780bdc,0
1478403b,1
14787fc6,0
1478f3c2,0
1478f793,1
147a6523,1
147a7502,1
147a7d71,1
147bbf78,0
148$21b9,1
148$23bb,1
148$3659,0
148$377c,1
148$4076,0
148$4f75,1
148$bd03,1
148$c17f,1
148$f$2a,1
148$f03d,1
14820d62,1
148215d2,1
1482169f,1
14821d41,1
14823$aa,1
1482336b,1
1482348$,1
14825682,1
1482a0d6,1
1482a6dc,1
1482ab$2,1
1482ab26,1
1482b8df,1
1482b9$1,1
1482c533,1
1482d589,1
1482f367,1
1482f4bd,1
1482fcb5,1
1485$303,1
1485$4a$,1
148501b$,1
14850349,1
1485998c,1
14859c4b,1
1485a69b,0
1485b489,1
1485c$51,1
1485c0fd,1
1485d2f0,1
1485dcfa,1
1485f449,1
1485f4af,1
1485f93d,0
148a5b4b,1
148a66f2,1
149a$41b,0
149a$d03,1
149a$d25,1
149a0282,1
149a1b37,0
149a26bb,0
149a29b$,0
149a3b9f,1
149a3f$8,1
149a9971,0
149aa5f6,1
149ab08b,1
149ab38$,1
149ab7c6,1
149afa45,1
149b4f73,1
149b5165,1
149b767d,1
149b7808,1
149b7dfc,1
149d$98a,1
149d$f3b,1
149d17d0,0
149da$f2,0
149da1d3,0
149daa43,1
149ddb14,1
149ddca$,0
149ddd6b,1
149df824,1
149dff6f,1
14a2$7a0,1
14a21d32,1
14a23b54,1
14a26c9c,1
14a26fa0,1
14a68a29,1
14a69b5$,0
14a75$$7,1
14b$$141,0
14b$0$73,1
14b$0086,1
14b$1a09,0
14b$2a$8,1
14b$b1f9,0
14b$bdb1,1
14b$ffd9,1
14bf0c3$,1
14bf409c,1
14bf447$,1
14c0$548,0
14c0$c1c,1
14c0552d,1
14c05d9c,1
14c06$16,1
14c0f87f,0
14c12895,1
14c15$$3,1
14c15$d2,1
14c1d93b,1
14c3$2d1,1
14c31a54,1
14c326d9,0
14c327c9,1
14c32a77,1
14c349d$,0
14c35ba$,1
14c36240,1
14c3688a,1
14c38714,1
14c3a817,1
14cd$062,1
14cd07$3,0
14cd08c2,1
14cd0d72,1
14cd1$2f,1
14cd1bb5,1
14cd1bd7,1
14cd2$20,1
14cd246a,1
14cd26c2,1
14cd3179,1
14cd34f4,1
14cd47a3,1
14cd54b2,1
14cd55f7,1
14cd863f,0
14cd8c57,1
14cd9$d2,0
14cd95d9,1
14cd9f39,1
14cdab58,1
14cdabad,1
14cdafa1,0
14cdb41$,0
14cdb531,0
14cdc699,1
14cdcd29,1
14cdd$3c,1
14d$5661,1
14d27162,1
14d27375,0
14d4$329,1
14d40c46,1
14d425b8,1
14d45a$3,1
14d464bb,1
14d467d0,1
14d47030,1
14d47c4d,1
14d494$1,1
14d49c2d,1
14d49f1f,0
14d4b214,1
14d4bb62,1
14d4c3b0,1
14d4d29$,1
14d4d508,1
14d4d580,1
14d4f319,1
14d54397,1
14d572ff,1
14d78326,1
14d7a64d,1
14d7a8fa,1
14d7a92$,1
14d7b17c,1
14d7b682,1
14d7b6f9,1
14d7c07c,1
14d7d54f,1
14d7dd58,1
14d81667,0
14d83f51,1
14d871f1,1
14d87629,1
14d88046,1
14d884$4,1
14d89bdb,1
14d8a$13,1
14d8d9cc,0
14d8f33f,1
14d92153,1
14d95$$c,1
14d95415,1
14d9c6b8,1
14d9c6fc,1
14d9f8c$,1
14d9fdb2,1
14db$f0a,1
14db1cb5,1
14db3156,0
14db338b,1
14dbb50d,1
14dbc15f,0
14dbc531,1
14dbc5b9,1
14dbd778,1
14dbdc4a,1
14dbf8a$,1
14f1$148,1
14f1$26b,1
14f18c3c,1
14f19345,0
14f19705,0
14f1a616,0
14f60c$4,0
14f63377,0
14f65177,1
14f660ff,1
14f66415,1
15$a6761,1
15040510,1
15068671,1
150689fc,1
15068d$f,1
15070265,1
15070df9,0
15072537,0
150726f4,1
1507319a,1
150758a4,1
15077ff2,1
15078c56,1
150791$5,1
151$0975,0
151$12a2,1
151$1d$1,1
151$207$,0
151$3$8$,1
151$4f$6,1
151$5295,1
151$5bc1,1
151$6656,1
151$b189,1
151$bfa9,1
151$c$87,1
151$c0bc,1
151$c59f,1
151$c77f,1
151$d19c,1
151$dd32,1
151$dd54,1
1510$409,1
15100$16,1
1510062f,1
15100810,1
15100d59,1
1510115$,1
15101642,1
15101664,1
15103453,1
15103c4a,1
15103ca0,1
15104bc2,1
151058bf,1
1510598d,1
1510599$,1
15106$61,1
151068$3,1
15106c2b,1
15106f73,1
151079d4,1
15107a7f,1
1510fa22,1
1513854b,1
15138b63,1
15138fd$,0
1513955d,1
15139fac,1
1513aa31,1
1513bdf1,0
1518$928,1
1518$9f5,1
15180$63,1
151801bb,1
15181f$d,1
1518209a,1
151832bf,1
15183a62,0
1518407a,1
1518545d,1
1518646f,0
151864c5,1
15186560,1
1518742c,1
1518762$,1
1518781f,0
15187b45,0
15187c24,1
151894a6,1
1518960$,1
1518b2$a,1
1518b5dc,1
1518c937,1
1518cf4$,1
1518f3f0,1
1518f5b$,1
1518f828,1
1519$7f4,1
15190f98,1
15192349,1
151926a2,0
151929fa,1
1519672f,1
151974a5,1
15197988,1
15198f3a,1
1519a0c6,1
1519b7df,1
1519c310,0
1519c376,0
1519c916,1
1519ca39,1
1519d5$0,1
1519f1ff,0
151b8$4c,1
151b8f81,0
151b8fb4,1
151ba1$b,1
151ba387,1
151ba4ff,1
151bab18,1
151c17d8,1
151c1b0f,1
151c208d,0
151c307d,1
151c432c,1
151c4584,0
151c4a34,1
151cad82,1
151cc7f5,1
151cd75c,0
151f$a0$,1
151f1191,1
151f15fb,1
151f2f29,1
151f32d8,1
151f342f,1
151f43da,1
151f4c5b,1
151f6b6d,1
151f796c,1
151f8097,1
151f894b,1
151f9616,1
151fdc65,1
1534011f,0
1534139a,1
15341b5$,1
153438f7,0
15343bfa,0
15343cfb,1
1534491b,1
15344a4f,1
153458a4,1
1534a5b7,0
1534b5c9,0
1534f87b,1
15353045,1
15354147,0
1535580b,1
153710d$,1
15372$77,1
1537219c,1
15372338,1
1537238d,1
153728f9,1
15372983,0
15373b53,1
15375$03,1
15378743,0
153793$a,0
1537a857,1
1537af6f,0
1537bfc6,1
1537c411,1
1537d$2d,1
1537d0$b,0
1537f$52,1
1537fdb7,1
15481339,1
15482$02,1
15482$24,1
15483dc$,1
15488734,1
1548c176,0
1548db4$,1
1549$38c,0
154d$a0f,1
156$993f,1
156$9b$c,1
1568a6a$,1
1569$681,0
15692cad,1
15692dd1,0
15692fb1,1
15694889,0
15698$d8,1
1569f45d,0
156f0d$6,1
156f8b42,1
158$$$7f,0
158$$857,0
158$0dd6,1
158$1$b6,1
158$26$2,1
158$397f,0
158$3b2c,1
158$4606,1
158$5f33,1
158$6$ff,1
158$7$89,1
158$74f6,1
158$c$17,1
158$d575,1
158$db$2,1
158$f4f$,1
15820a93,0
15822147,1
158233b1,1
158985$2,1
15899cd9,1
1594$1ac,1
15943b9a,0
15946070,0
159471$9,1
159482c9,1
159483b9,0
15948a7c,0
15949f1c,1
1594f316,1
1595$013,1
1595009d,0
15951$9c,1
159528ca,0
15955a36,1
15956b8d,0
1595820$,1
1595c167,1
1595d8d6,1
1595f115,1
1596$205,1
159605c6,1
159608$b,1
15962d8c,1
15964d8$,1
15965c06,1
15969479,1
1596b9d6,0
1596fd45,1
15970d47,0
15973b7b,1
159744$c,1
15975386,1
159754cb,0
159764$$,1
159792ab,1
1597b225,1
1597bdb9,1
1597bf77,0
1597c8$8,1
1597f32a,1
1597fdac,1
15ac8a53,1
15ac8adb,0
15ac981$,0
15ad15cf,0
15ad751a,0
15ad755$,1
15adf69b,0
15adff2d,1
15b$8663,1
15b$9462,1
15b$a0d6,1
15b$a597,0
15b$a9bd,1
15b26b37,1
15b26d4a,1
15b2a1db,1
15b2b1dc,0
15b34c48,1
15b36172,0
15bf0347,1
15bf0b2d,1
15bf1$65,0
15bf1fff,0
15bf2d32,1
15bf3995,0
15bf6910,1
15bf72c5,0
15bf7da$,1
15bffc61,0
15c$$$b7,1
15c$$$c8,1
15c$$132,1
15c$$1a9,1
15c$$2ff,0
15c$$323,1
15c$$457,1
15c$$659,1
15c$$66a,1
15c$$69d,1
15c$$7f4,1
15c$$817,1
15c$$8c2,0
15c$$907,0
15c$$97$,1
15c$$990,1
15c$$9b2,0
15c$$9f6,1
15c$$af7,1
15c$$b$7,1
15c$$b1a,1
15c$$bb4,1
15c$$c93,1
15c$$d4f,1
15c$$f2f,1
15c$0$1f,1
15c$0$a8,1
15c$0$b9,0
15c$0077,1
15c$00aa,1
15c$00cc,1
15c$019a,1
15c$0213,0
15c$0224,1
15c$0257,1
15c$0268,0
15c$02bd,1
15c$039c,1
15c$03f2,0
15c$0426,1
15c$057c,0
15c$0617,1
15c$066c,1
15c$06d3,0
15c$06f5,1
15c$096f,1
15c$0970,1
15c$09f8,0
15c$0a3d,1
15c$0a60,1
15c$0b3$,1
15c$0b50,0
15c$0c2$,0
15c$0c3f,1
15c$0cb7,1
15c$0cd9,1
15c$0d$b,0
15c$0dc9,1
15c$0dda,1
15c$0f43,1
15c$0f54,1
15c$1$0f,1
15c$1$32,1
15c$1$a9,0
15c$1067,1
15c$10bc,1
15c$1315,1
15c$1326,0
15c$1528,1
15c$159f,1
15c$15c2,1
15c$15f5,0
15c$1618,0
15c$16f6,0
15c$173b,1
15c$17c4,1
15c$1892,1
15c$19$8,1
15c$19f9,0
15c$1a2d,1
15c$1afa,1
15c$1b40,1
15c$1c41,1
15c$1c85,1
15c$1cfc,1
15c$1d53,0
15c$2$99,1
15c$209b,0
15c$2125,1
15c$21ad,1
15c$2237,1
15c$226a,1
15c$23$3,1
15c$238d,0
15c$23b0,1
15c$23f4,1
15c$244a,0
15c$24a0,1
15c$257$,1
15c$26d5,1
15c$274d,1
15c$276f,1
15c$27c5,0
15c$281b,1
15c$2871,1
15c$28b5,0
15c$2961,1
15c$29a5,1
15c$2a1d,1
15c$2ab7,1
15c$2b96,1
15c$2c31,1
15c$2cdb,1
15c$2d98,0
15c$3$23,1
15c$3$ab,1
15c$319d,1
15c$31bf,1
15c$328d,0
15c$334a,1
15c$345c,1
15c$34a1,0
15c$352a,1
15c$357f,0
15c$35b3,1
15c$35d5,1
15c$370a,0
15c$3771,1
15c$37a4,1
15c$383$,1
15c$38fa,0
15c$390c,1
15c$391d,1
15c$393f,1
15c$3962,1
15c$39b7,1
15c$3c76,1
15c$3f$0,1
15c$3f13,1
15c$3f9b,1
15c$4$35,0
15c$40bf,0
15c$40d1,1
15c$4116,1
15c$416b,0
15c$424a,1
15c$435c,0
15c$438f,0
15c$44c4,1
15c$45d6,1
15c$460a,1
15c$464$,1
15c$46d7,1
15c$470b,0
15c$474f,1
15c$48$a,1
15c$482$,1
15c$483f,1
15c$4930,1
15c$49c9,1
15c$49da,1
15c$49fc,1
15c$4bdc,1
15c$4caa,1
15c$4cbb,1
15c$4cdd,1
15c$4d89,1
15c$4df0,1
15c$5$$1,0
15c$5$8b,0
15c$50$3,0
15c$50af,0
15c$50f4,1
15c$518$,1
15c$51a0,1
15c$53a2,1
15c$5409,1
15c$5593,1
15c$5694,0
15c$56b6,1
15c$570c,1
15c$573f,1
15c$5740,1
15c$581$,1
15c$58da,1
15c$5942,1
15c$59a8,1
15c$5b11,1
15c$5b22,1
15c$5b33,1
15c$5c67,1
15c$5cbc,1
15c$5d13,1
15c$5d24,0
15c$5d79,1
15c$5f04,0
15c$5f15,0
15c$5f7b,1
15c$6$d1,0
15c$6017,1
15c$608$,1
15c$60c2,0
15c$6129,1
15c$62$6,0
15c$627f,0
15c$62d5,0
15c$65a5,1
15c$6662,0
15c$6673,1
15c$67$b,1
15c$6774,1
15c$68ca,1
15c$690f,1
15c$6910,1
15c$6921,1
15c$6b12,1
15c$6b23,1
15c$6c24,1
15c$6c57,0
15c$6cdf,0
15c$6d7a,0
15c$6dd0,0
15c$6f05,1
15c$6f16,1
15c$6f27,0
15c$6fd2,1
15c$8$5b,0
15c$8$a0,1
15c$813c,0
15c$816f,1
15c$81f8,1
15c$820a,1
15c$822c,1
15c$8394,1
15c$841d,1
15c$8552,1
15c$8585,1
15c$86$c,1
15c$8675,0
15c$8754,1
15c$87ba,1
15c$8a24,1
15c$8b14,1
15c$8c$2,1
15c$8c15,1
15c$8cc0,1
15c$8d05,1
15c$8d49,0
15c$8f29,1
15c$9009,1
15c$901a,1
15c$913d,1
15c$92c7,1
15c$93c8,0
15c$93fb,1
15c$942f,1
15c$95db,1
15c$9610,1
15c$9698,1
15c$97$$,1
15c$99df,1
15c$9ad0,1
15c$9c05,1
15c$9c6b,0
15c$9dc2,1
15c$a$b3,1
15c$a0$8,1
15c$a0d7,1
15c$a161,0
15c$a183,1
15c$a21d,0
15c$a251,0
15c$a273,1
15c$a442,1
15c$a464,1
15c$a521,1
15c$a598,1
15c$a5a9,0
15c$a622,1
15c$a789,1
15c$a824,1
15c$a8df,1
15c$aa04,1
15c$aa15,0
15c$aa37,1
15c$ab49,1
15c$abf4,0
15c$ac28,1
15c$ac4a,0
15c$ac5b,1
15c$ad7$,0
15c$b02d,0
15c$b1$a,1
15c$b10c,1
15c$b184,1
15c$b1a6,1
15c$b1d9,1
15c$b1fb,1
15c$b22f,1
15c$b252,1
15c$b263,1
15c$b3ca,1
15c$b5bb,0
15c$b689,0
15c$b6cd,1
15c$b746,1
15c$b768,1
15c$b7f1,0
15c$b8b$,1
15c$ba38,1
15c$ba8d,1
15c$bc$5,0
15c$bc18,1
15c$bc6d,1
15c$bda2,0
15c$c174,1
15c$c231,0
15c$c297,1
15c$c2a8,0
15c$c400,0
15c$c488,0
15c$c534,1
15c$c5f0,0
15c$c6bd,0
15c$c6f1,1
15c$c758,1
15c$c837,0
15c$c87b,1
15c$c8d1,1
15c$c95a,1
15c$cad3,1
15c$cb90,0
15c$cba1,0
15c$cbb2,1
15c$cc2a,0
15c$cc6$,0
15c$cd2b,1
15c$cd3c,1
15c$cd5$,1
15c$cd6f,1
15c$cdd6,1
15c$cfc7,1
15c$d$1c,1
15c$d$4f,1
15c$d$50,1
15c$d$94,0
15c$d0b8,1
15c$d0fc,0
15c$d399,0
15c$d5$0,1
15c$d6ad,1
15c$d88d,1
15c$d8c1,0
15c$d917,1
15c$d928,1
15c$da07,0
15c$db3b,1
15c$db5d,1
15c$dc4d,0
15c$df0c,0
15c$f$$b,1
15c$f$1$,1
15c$f$52,1
15c$f043,1
15c$f065,1
15c$f076,1
15c$f199,1
15c$f1cc,1
15c$f2$f,0
15c$f335,0
15c$f38a,1
15c$f3c$,1
15c$f4ad,1
15c$f4cf,0
15c$f6$3,1
15c$f717,1
15c$fb3d,1
15c$fc2d,1
15c$fd51,0
15c$ff20,1
15c$ffdb,1
15c$fffd,1
15c08$f7,1
15c0804$,1
15c0805f,0
15c08183,0
15c08194,1
15c083$b,1
15c083a7,0
15c083b8,0
15c08420,1
15c0850f,1
15c08543,1
15c085a9,1
15c08622,1
15c08633,1
15c086ff,1
15c087f0,1
15c089ad,1
15c08a15,1
15c08a26,0
15c08a7b,1
15c08bf4,1
15c08c7d,0
15c08c9f,1
15c08cd3,1
15c08d$5,0
15c08d18,1
15c08db2,1
15c08dc3,1
15c08f4d,1
15c08f6f,0
15c08ff8,1
15c09$6f,0
15c09$92,1
15c09$a3,0
15c09$c5,1
15c09083,1
15c091a6,1
15c091fb,0
15c09342,0
15c09353,0
15c093b9,1
15c09410,1
15c09465,0
15c094cb,1
15c095bb,0
15c096bc,0
15c09735,1
15c09858,1
15c0997b,1
15c0998c,1
15c09a6b,1
15c09a7c,0
15c09ac1,1
15c09af4,1
15c09b6c,1
15c09c90,1
15c09da2,1
15c09df7,1
15c09f1b,1
15c09f5f,0
15c09f71,1
15c0a$b5,0
15c0a$f9,0
15c0a916,1
15c0a938,1
15c0a9d2,1
15c0aab1,0
15c0ac08,1
15c0ad92,1
15c0adc5,1
15c10$67,1
15c10$bc,1
15c100$1,0
15c1007a,1
15c10126,1
15c10137,1
15c10148,1
15c10216,1
15c102d2,1
15c1036c,1
15c103f5,1
15c10407,1
15c104f6,0
15c1054c,1
15c105a2,0
15c1064d,1
15c1065$,0
15c1066f,1
15c1070a,1
15c1071b,1
15c1075f,1
15c10782,0
15c10a1$,1
15c10ab8,0
15c10b0$,1
15c10b20,1
15c10b42,1
15c10bdb,1
15c10d33,1
15c10f79,1
15c10fbd,1
15c11059,1
15c1108c,1
15c11149,1
15c1125b,1
15c112d3,1
15c1133a,1
15c1134b,0
15c115b4,0
15c1174f,0
15c1181d,1
15c119da,1
15c11a53,1
15c11a64,1
15c11b65,1
15c11b76,0
15c11d89,1
15c11f58,1
15c11f69,1
15c11ff2,1
15c12$$1,1
15c12$8b,0
15c12$d0,1
15c12016,1
15c12049,1
15c1208d,1
15c12139,1
15c1216c,1
15c121d3,0
15c1223a,1
15c1227$,1
15c123$6,1
15c12391,0
15c12470,1
15c124f8,0
15c1250a,1
15c125d7,1
15c126a5,1
15c12762,0
15c12773,1
15c127b7,0
15c127c8,1
15c128$b,1
15c12896,1
15c128b8,1
15c12a32,1
15c12b33,1
15c12b44,1
15c12c9a,1
15c12cab,1
15c12df1,1
15c13$$2,1
15c1304a,1
15c1307d,1
15c1308$,1
15c1313a,1
15c13291,1
15c132b3,0
15c132c4,0
15c13309,0
15c1331a,1
15c1332b,1
15c133a3,1
15c1342c,1
15c13572,1
15c13583,1
15c1362$,0
15c136c8,1
15c1370d,0
15c1371$,0
15c13796,1
15c137a7,1
15c1381f,1
15c13831,1
15c13864,1
15c13886,0
15c139a9,0
15c13add,0
15c13b$f,1
15c13b56,1
15c13c$0,1
15c13d03,1
15c13d69,0
15c13dd0,1
15c13f$3,0
15c13f27,1
15c13faf,1
15c1404b,0
15c1416$,1
15c1417f,1
15c142d6,1
15c1433d,0
15c143c6,0
15c143d7,0
15c144fa,0
15c14551,1
15c1461$,1
15c146c9,0
15c147b9,0
15c147db,1
15c148ba,1
15c14911,1
15c14966,1
15c14977,1
15c14999,1
15c149dd,0
15c14a01,1
15c14a23,1
15c14a78,1
15c14aab,0
15c14b35,0
15c14b68,1
15c14b9b,1
15c14bdf,1
15c14d37,1
15c14d9d,1
15c14f$4,0
15c14f6c,1
15c15$9f,0
15c15080,1
15c15181,1
15c1524$,0
15c15271,1
15c15293,1
15c152d7,1
15c153$9,0
15c1530b,0
15c1532d,1
15c153fa,1
15c1551$,1
15c15563,1
15c155fc,1
15c15642,0
15c156ca,0
15c1570f,0
15c15732,1
15c15811,1
15c15844,1
15c15877,1
15c159bc,0
15c159cd,1
15c15a8a,1
15c15a9b,0
15c15aac,1
15c15b03,0
15c15bd0,1
15c15c59,0
15c15ca$,0
15c15cf3,1
15c15d27,1
15c15d8d,1
15c15dd2,1
15c15f18,1
15c15f4b,0
15c15f8f,0
15c15ff6,0
15c16$07,0
15c16$8f,1
15c1604d,0
15c160a3,1
15c16182,0
15c162$9,0
15c162a5,1
15c1632$,0
15c1633f,1
15c16340,1
15c1641$,1
15c16441,1
15c16463,1
15c16496,1
15c165a8,0
15c165db,1
15c16621,1
15c16788,1
15c167bb,0
15c167cc,1
15c169$0,1
15c16913,1
15c16a47,1
15c16aad,1
15c16b7b,1
15c16c05,1
15c16c8d,0
15c16cb0,1
15c16d28,1
15c16dc2,0
15c16fa2,1
15c16fd5,1
15c17$$6,1
15c17$80,0
15c17$f7,0
15c1701b,1
15c1703d,1
15c171$9,0
15c1713$,1
15c1714f,1
15c171a5,1
15c1722$,1
15c17284,1
15c17295,1
15c1730d,1
15c1740$,1
15c17442,1
15c17453,1
15c17475,1
15c17497,1
15c175$d,1
15c175a9,1
15c176bb,1
15c176dd,1
15c176ff,1
15c17701,0
15c17756,1
15c177f0,1
15c17824,1
15c178ac,1
15c17914,1
15c17a26,1
15c17a59,1
15c17bd2,1
15c17c39,1
15c17cc2,0
15c17f70,0
15c17fc5,1
15cc$163,1
15cc$196,1
15cc$400,1
15cc$8c0,0
15cc$905,0
15cc$938,0
15cc$b4b,1
15cc$c$6,1
15cc$f72,1
15cc0$a6,0
15cc0042,0
15cc0233,1
15cc02bb,1
15cc0356,1
15cc0479,0
15cc05ad,1
15cc068c,1
15cc084a,0
15cc087d,1
15cc088$,1
15cc0a5d,0
15cc0b2b,1
15cc0b81,0
15cc0c0a,1
15cc0dd8,0
15cc1021,1
15cc1177,1
15cc1188,1
15cc1199,0
15cc156a,1
15cc17a0,1
15cc18a1,1
15cc1a2b,1
15cc1a6f,1
15cc1ac5,1
15cc1d0c,1
15cc24a$,0
15cc2c51,0
15cc3$54,0
15cc3$98,0
15cc30$f,1
15cc30cd,1
15cc318a,1
15cc32d0,1
15cc33a$,0
15cc34b0,1
15cc34c1,1
15cc37f7,1
15cc3d$c,1
15cc40df,1
15cc4125,0
15cc4226,1
15cc4327,1
15cc4406,0
15cc47$7,0
15cc4882,1
15cc4a51,0
15cc4a84,1
15cc4afb,1
15cc4b74,1
15cc4f23,1
15cc4fbc,1
15cc5$ab,1
15cc509c,1
15cc51f3,1
15cc544b,0
15cc546d,1
15cc555d,1
